message_id,date,from,subject,discovery_tiers,prefilter_result,parser_flight_count,parser_source,ai_label,ai_confidence,audit_bucket,parse_miss_score,detected_airports,detected_flight_numbers,safe_snippet
171fe6d3f4d6972a,10 May 2020 07:51:43 -0400,American Airlines <no-reply@notify.email.aa.com>,Your refund is complete,"incremental_precise,incremental_precise",True,0,,receipt,0.95,duplicate_or_reminder,12,HENNIGH,,"Your refund is complete Your refund is complete Ticket number: 0012125508305 Record locator: [code] [code] HENNIGH Refund for: Refund amount: 98.10 USD Refund to: MASTERCARD ending 2295 Date refund issued: 05/09/2020 Please <html> <!DOCTYPE html [code] ""-//W3C//DTD HTML 4.01 Transitional//EN"" ""[url] <html><head><meta http-equiv=""Content-Type"" content=""text/h"
182038791957709e,15 Jul 2022 20:22:49 +0000,American Airlines <AmericanAirlines@info.ms.aa.com>,"Nathan, prepare for your upcoming trip","incremental_precise,incremental_precise",True,0,,other_travel,0.95,duplicate_or_reminder,8,,,"Nathan, prepare for your upcoming trip Tips to make your travel easy View on web American Airlines oneworld 9WA4N04 Hello, Nathan Get ready to fly with the American Airlines app Check in on the app Check in 24 hours before your flight to American Airlines */ @media screen and (min-width:481px){ table[class=nodsk], span[class=nodsk], td[class=nodsk], img[clas"
1817890ebfb37aa3,18 Jun 2022 20:45:52 +0000,American Airlines <AmericanAirlines@info.ms.aa.com>,"Nathan, prepare for your upcoming trip","incremental_precise,incremental_precise",True,0,,other_travel,0.95,duplicate_or_reminder,8,,,"Nathan, prepare for your upcoming trip Tips to make your travel easy View on web American Airlines oneworld 9WA4N04 Hello, Nathan Get ready to fly with the American Airlines app Check in on the app Check in 24 hours before your flight to American Airlines */ @media screen and (min-width:481px){ table[class=nodsk], span[class=nodsk], td[class=nodsk], img[clas"
1798102fbfe259f4,18 May 2021 15:45:25 -0400,"""United Airlines, Inc."" <unitedairlines@united.com>",Link to mobile boarding pass(es) for confirmation B4282H,"incremental_precise,incremental_precise",True,0,,boarding_pass,0.95,duplicate_or_reminder,10,"DFW,EWR",[code],"Link to mobile boarding pass(es) for confirmation [code] Please use the link(s) below to retrieve your mobile boarding pass(es), which must be displayed on your mobile phone or PDA at the security checkpoint and again at the gate to board your flight. Mobile Please use the link(s) below to retrieve your mobile boarding pass(es), which must be displayed on yo"
17aff0de8142f2e7,31 Jul 2021 20:12:17 -0400,"""United Airlines, Inc."" <unitedairlines@united.com>",Link to mobile boarding pass(es) for confirmation B4282H,"incremental_precise,incremental_precise",True,0,,boarding_pass,0.95,duplicate_or_reminder,10,"EWR,DFW",UA662,"Link to mobile boarding pass(es) for confirmation [code] Please use the link(s) below to retrieve your mobile boarding pass(es), which must be displayed on your mobile phone or PDA at the security checkpoint and again at the gate to board your flight. Mobile Please use the link(s) below to retrieve your mobile boarding pass(es), which must be displayed on yo"
193134d33b6862cf,9 Nov 2024 23:40:44 +0000,United Airlines <noreply@united.com>,Standard checked bag purchase confirmation,"incremental_precise,incremental_precise,initial_broad_recent,initial_broad_recent,initial_broad_recent",True,0,,receipt,0.95,duplicate_or_reminder,8,,,"Standard checked bag purchase confirmation Add [email] to your address book.See instructions. United Airlines Thank you for choosing United Your purchase is complete. Flight confirmation number: [code] View trip details <!DOCTYPE html [code] ""-//W3C//DTD XHTML 1.0 Transitional//EN"" ""[url] <html xmlns=""[url] xmlns:v=""urn:schemas-microsoft-com:vml"" xmlns:o=""ur"
193134e73fac5ccb,9 Nov 2024 23:42:06 +0000,United Airlines <noreply@united.com>,Standard checked bag purchase confirmation,"incremental_precise,incremental_precise,initial_broad_recent,initial_broad_recent,initial_broad_recent",True,0,,receipt,0.95,duplicate_or_reminder,8,,,"Standard checked bag purchase confirmation Add [email] to your address book.See instructions. United Airlines Thank you for choosing United Your purchase is complete. Flight confirmation number: [code] View trip details <!DOCTYPE html [code] ""-//W3C//DTD XHTML 1.0 Transitional//EN"" ""[url] <html xmlns=""[url] xmlns:v=""urn:schemas-microsoft-com:vml"" xmlns:o=""ur"
1814cfcc08d702e5,"Fri, 10 Jun 2022 03:40:40 -0600",IBERIA CONECTA <noreply@comunicaciones.iberia.com>,Booking 2H38SZ - Online validation of your documents,"incremental_precise,incremental_precise",True,0,,boarding_pass,0.95,duplicate_or_reminder,12,UNITED STATES OF AMERICA,[code],"Booking [code] - Online validation of your documents We&#39;ll verify your compulsory documents to ensure you have a smooth journey. If this email does not display correctly, please go to our web version. Upload your documents to make sure that you have Iberia We'll verify your compulsory documents to ensure you have a smooth journey. If this email does not "
1814cfd04e78d781,"Fri, 10 Jun 2022 03:40:57 -0600",IBERIA CONECTA <noreply@comunicaciones.iberia.com>,Booking 2H38SZ - Online validation of your documents,"incremental_precise,incremental_precise",True,0,,boarding_pass,0.95,duplicate_or_reminder,12,UNITED STATES OF AMERICA,[code],"Booking [code] - Online validation of your documents We&#39;ll verify your compulsory documents to ensure you have a smooth journey. If this email does not display correctly, please go to our web version. Upload your documents to make sure that you have Iberia We'll verify your compulsory documents to ensure you have a smooth journey. If this email does not "
18519f35825c3c37,"Fri, 16 Dec 2022 08:00:54 +0000 (UTC)",American Airlines <no-reply@info.email.aa.com>,Your purchase receipt - TGWBON,"incremental_precise,incremental_precise",True,0,,receipt,0.95,duplicate_or_reminder,10,,,"Your purchase receipt - [code] Issued: December 16, 2022 Your receipt We charged $70.00 to the card linked to Google Pay. You can check in via the American app 24 hours before your flight and get your mobile boarding pass. Record <!DOCTYPE html> <html> <head> <title>American Airlines</title> <meta http-equiv=""X-UA-Compatible"" content=""IE=11""> <meta charset="""
184d39349ac623c8,"Fri, 2 Dec 2022 16:02:35 +0000","""Justfly.com"" <noreply@justfly.com>",Manage Your Reservation Using Self-Serve!,"incremental_precise,incremental_precise",True,0,,boarding_pass,0.95,duplicate_or_reminder,8,,,"Manage Your Reservation Using Self-Serve! You&#39;re all set! Pack your bags and we&#39;ll take care of the rest. To view or print your boarding pass, go to your airline&#39;s website and enter your confirmation number. ‌ justfly Logo Manage <!DOCTYPE html [code] ""-//W3C//DTD XHTML 1.0 Transitional //EN"" ""[url] <!--[if IE]><html xmlns=""[url] class=""ie""><![en"
1978af7b40f0c191,"Fri, 20 Jun 2025 01:32:57 +0000 (UTC)",United Airlines <notifications@united.com>,Quick reminders about your upcoming trip to Houston,"incremental_precise,incremental_precise,initial_broad_recent,initial_broad_recent,initial_broad_recent",True,0,,reminder,0.95,duplicate_or_reminder,12,HOUSTON,,"Quick reminders about your upcoming trip to Houston United Airlines Flight itinerary Destination: Houston Reservation number: [code] Departs: June 22, 2025 It&#39;s almost time for your trip Here&#39;s your very own checklist with what you&#39;ll need <?xml version=""1.0"" encoding=""UTF-8"" standalone=""no""?><html xmlns:date=""[url] xmlns:em=""[url] <head> <META h"
1978af9de9cf7aca,"Fri, 20 Jun 2025 01:35:19 +0000 (UTC)",United Airlines <notifications@united.com>,Quick reminders about your upcoming trip to Houston,"incremental_precise,incremental_precise,initial_broad_recent,initial_broad_recent,initial_broad_recent",True,0,,reminder,0.95,duplicate_or_reminder,12,HOUSTON,,"Quick reminders about your upcoming trip to Houston United Airlines Flight itinerary Destination: Houston Reservation number: [code] Departs: June 22, 2025 It&#39;s almost time for your trip Here&#39;s your very own checklist with what you&#39;ll need <?xml version=""1.0"" encoding=""UTF-8"" standalone=""no""?><html xmlns:date=""[url] xmlns:em=""[url] <head> <META h"
19529cb8a44b30b4,"Fri, 21 Feb 2025 18:35:57 +0000 (UTC)",United Airlines <notifications@united.com>,Quick reminders about your upcoming trip to Denver,"incremental_precise,incremental_precise,initial_broad_recent,initial_broad_recent,initial_broad_recent",True,0,,reminder,0.95,duplicate_or_reminder,12,DENVER,,"Quick reminders about your upcoming trip to Denver United Airlines Flight itinerary Destination: Denver Reservation number: [code] Departs: February 24, 2025 It&#39;s almost time for your trip Here&#39;s your very own checklist with what you&#39;ll <?xml version=""1.0"" encoding=""UTF-8"" standalone=""no""?><html xmlns:date=""[url] xmlns:em=""[url] <head> <META http"
1822447bfce838f6,"Fri, 22 Jul 2022 05:00:56 +0000 (UTC)",Frontier Airlines <info@reservation.flyfrontier.com>,"Your Boarding Pass for Your Flight From PHL-Philadelphia, PA to BNA - Nashville Intl on July 22, 2022",incremental_precise,True,0,,boarding_pass,0.95,duplicate_or_reminder,12,"PHL,BNA",,"Your Boarding Pass for Your Flight From PHL-Philadelphia, PA to BNA - Nashville Intl on July 22, 2022 ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ myFrontier YOUR BOARDING PASS IS HERE! Thank you for checking in you can access your boarding pass now. GET BOARDING PASS Get boarding passes for your flight Your trip <p></p> <div style=""width: 100%; background-color: #ffffff;""><!-"
1923396c6f93976a,"Fri, 27 Sep 2024 13:06:11 +0000 (UTC)",United Airlines <notifications@united.com>,Quick reminders about your upcoming trip to New York,"incremental_precise,incremental_precise",True,0,,reminder,0.95,duplicate_or_reminder,12,NEW YORK,,"Quick reminders about your upcoming trip to New York United Airlines MileagePlus # XXXXX111 Flight itinerary Destination: New York Reservation number: [code] Departs: September 30, 2024 nathan, it&#39;s almost time for your trip! Thanks for being a <?xml version=""1.0"" encoding=""UTF-8"" standalone=""no""?><html xmlns:em=""[url] <head> <META http-equiv=""Content-Ty"
19375c13ee776d2a,"Fri, 29 Nov 2024 02:30:17 +0000 (UTC)",United Airlines <notifications@united.com>,Quick reminders about your upcoming trip to Houston,"incremental_precise,incremental_precise,initial_broad_recent,initial_broad_recent,initial_broad_recent",True,0,,reminder,0.95,duplicate_or_reminder,12,HOUSTON,,"Quick reminders about your upcoming trip to Houston United Airlines MileagePlus # XXXXX111 Flight itinerary Destination: Houston Reservation number: [code] Departs: December 1, 2024 nathan, it&#39;s almost time for your trip! Thanks for being a <?xml version=""1.0"" encoding=""UTF-8"" standalone=""no""?><html xmlns:em=""[url] <head> <META http-equiv=""Content-Type"" "
171e0fb7cf35a4e6,"Mon, 04 May 2020 18:38:28 +0000 (UTC)",americanairlines@aa.com,American Airlines mobile boarding pass,"incremental_precise,incremental_precise",True,0,,boarding_pass,0.95,duplicate_or_reminder,7,,,"American Airlines mobile boarding pass Retrieve your boarding pass: [url] Retrieve your boarding pass: [url] For iPhone, add your mobile boarding pass to Apple Wallet. For Android, take a screenshot of your boarding pass to make it easy to retrieve. We look forward to seeing you on board."
171e0fc0d247fcca,"Mon, 04 May 2020 18:39:05 +0000 (UTC)",americanairlines@aa.com,American Airlines mobile boarding pass,"incremental_precise,incremental_precise",True,0,,boarding_pass,0.95,duplicate_or_reminder,7,,,"American Airlines mobile boarding pass Retrieve your boarding pass: [url] Retrieve your boarding pass: [url] For iPhone, add your mobile boarding pass to Apple Wallet. For Android, take a screenshot of your boarding pass to make it easy to retrieve. We look forward to seeing you on board."
18138d772897e9eb,"Mon, 06 Jun 2022 05:47:30 -0600",IBERIA <iberia@comunicaciones.iberia.com>,Booking MEQQ0: Get your boarding pass 🛫,"incremental_precise,incremental_precise",True,0,,boarding_pass,0.95,duplicate_or_reminder,10,"TNG,MAD,PMI",MEQQ0,"Booking MEQQ0: Get your boarding pass 🛫 All set for your trip to Palma de Mallorca? If this email does not display correctly, please go to our web version. Check-in is now open for your flight to Palma de Mallorca Booking reference: MEQQ0 div.preheader { display: none !important; } All set for your trip to Palma de Mallorca? If this email does not display co"
18e2d21b2599e9b3,"Mon, 11 Mar 2024 10:49:27 +0000",Frontier Airlines <flights@emails.flyfrontier.com>,Don't Forget to Check In for Your Flight From  BWI to DFW on 03-11-2024,"incremental_precise,incremental_precise",True,0,,reminder,0.95,duplicate_or_reminder,12,"BWI,DFW",,"Don't Forget to Check In for Your Flight From BWI to DFW on 03-11-2024 FRONTIER Low Fares Done Right Elisha, check in now for your flight to Dallas. Your confirmation code: [code] CHECK-IN NOW Check in with the Frontier mobile app! iOS GooglePlay Skip the ticket counter <!DOCTYPE html> <html lang=""en"" xmlns=""[url] xmlns:v=""urn:schemas-microsoft-com:vml"" xmln"
18e2e058c82c98e4,"Mon, 11 Mar 2024 14:58:19 +0000",Frontier Airlines <flights@emails.flyfrontier.com>,Don't Forget to Check In for Your Flight From  BWI to DFW on 03-11-2024,"incremental_precise,incremental_precise",True,0,,reminder,0.95,duplicate_or_reminder,12,"BWI,DFW",,"Don't Forget to Check In for Your Flight From BWI to DFW on 03-11-2024 FRONTIER Low Fares Done Right Elisha, check in now for your flight to Dallas. Your confirmation code: [code] CHECK-IN NOW Check in with the Frontier mobile app! iOS GooglePlay Skip the ticket counter <!DOCTYPE html> <html lang=""en"" xmlns=""[url] xmlns:v=""urn:schemas-microsoft-com:vml"" xmln"
181838e953b8f492,"Mon, 20 Jun 2022 23:59:26 +0000 (UTC)",American Airlines <no-reply@info.email.aa.com>,Your purchase receipt - VEBYJD,"incremental_precise,incremental_precise",True,0,,receipt,0.95,duplicate_or_reminder,10,,,"Your purchase receipt - [code] Issued: June 20, 2022 Your receipt Record Locator: [code] We charged $30.00 to the card linked to Google Pay. You can check in via the American app 24 hours before your flight and get your mobile <!DOCTYPE html> <html> <head> <title>American Airlines</title> <meta http-equiv=""X-UA-Compatible"" content=""IE=11""> <meta charset=""UTF"
195390e3435d1cf0,"Mon, 24 Feb 2025 17:43:00 +0000",FlyHouston Rewards Customer Service <customer.service@flyhoustonrewards.com>,Every meal. Every snack. Every time you park.,"incremental_precise,initial_broad_recent,initial_broad_recent",True,0,,other_travel,0.95,duplicate_or_reminder,10,"IAH,HOU",,Every meal. Every snack. Every time you park. Points can add up faster than you think! Log in to redeem rewards or link your card(s). Your Boarding Pass to Rewards Congrats! You&#39;re officially a member of FlyHouston Rewards! You&#39;re just one Points can add up faster than you think! Log in to redeem rewards or link your card(s). [url] ** Your Boarding P
199934b432431873,"Mon, 29 Sep 2025 02:26:45 +0000 (UTC)",United Airlines <notifications@united.com>,Quick reminders about your upcoming trip to Singapore,"incremental_precise,incremental_precise,initial_broad_recent,initial_broad_recent,initial_broad_recent",True,0,,reminder,0.95,duplicate_or_reminder,12,SINGAPORE,,"Quick reminders about your upcoming trip to Singapore United Airlines Flight itinerary Destination: Singapore Reservation number: [code] Departs: September 29, 2025 It&#39;s almost time for your trip Here&#39;s your very own checklist with what you&#39;ll <?xml version=""1.0"" encoding=""UTF-8"" standalone=""no""?><html xmlns:date=""[url] xmlns:em=""[url] <head> <ME"
1950b5ef6c34d77b,"Sat, 15 Feb 2025 20:48:45 +0000 (UTC)",United Airlines <notifications@united.com>,Quick reminders about your upcoming trip to Washington,"incremental_precise,incremental_precise,initial_broad_recent,initial_broad_recent,initial_broad_recent",True,0,,reminder,0.95,duplicate_or_reminder,12,WASHINGTON,,"Quick reminders about your upcoming trip to Washington United Airlines Flight itinerary Destination: Washington Reservation number: [code] Departs: February 18, 2025 It&#39;s almost time for your trip Here&#39;s your very own checklist with what you&#39;ll <?xml version=""1.0"" encoding=""UTF-8"" standalone=""no""?><html xmlns:date=""[url] xmlns:em=""[url] <head> <M"
19118ca70443d725,"Sat, 3 Aug 2024 15:10:05 +0000","""Eticket República Dominicana"" <servicio-eticket@migracion.gob.do>",E-Ticket-2024.08.03 15:10:04.454,incremental_precise,True,0,,receipt,0.95,duplicate_or_reminder,10,,,"E-Ticket-2024.08.03 15:10:04.454 GREETINGS [code] This is your application code to access your form again: [code]. Please save it and do not share it with anyone. Attached you will find the document generated for the E-Ticket. To <!DOCTYPE html [code] ""-//W3C//DTD XHTML 1.0 Transitional //EN"" ""[url] <html xmlns=""[url] xmlns:o=""urn:schemas-microsoft-com:offic"
19118ca754ff5c6e,"Sat, 3 Aug 2024 15:10:06 +0000","""Eticket República Dominicana"" <servicio-eticket@migracion.gob.do>",E-Ticket-2024.08.03 15:10:05.688,incremental_precise,True,0,,flight_confirmation,0.95,duplicate_or_reminder,10,,,"E-Ticket-2024.08.03 15:10:05.688 GREETINGS [code] This is your application code to access your form again: [code]. Please save it and do not share it with anyone. Attached you will find the document generated for the E-Ticket. To <!DOCTYPE html [code] ""-//W3C//DTD XHTML 1.0 Transitional //EN"" ""[url] <html xmlns=""[url] xmlns:o=""urn:schemas-microsoft-com:offic"
17fcb471dc2d0c99,"Sun, 27 Mar 2022 06:06:03 -0600",Rue La La <RueLaLa@communication.ruelala.com>,📎 Attached: Your boarding pass to style.,incremental_precise,True,0,,other_travel,0.95,duplicate_or_reminder,10,,,"📎 Attached: Your boarding pass to style. The Getaway Guide. 24-Hour Scores Ends Soon. All Under $100 Oliver Peoples &amp; More Eyewear. Get a good look and save. Rue La La Download the App Rue La La All Women Men Home Kids Experiences Style [{ ""@context"": ""[url] ""@type"": ""Organization"", ""logo"": ""[url] },{ ""@context"": ""[url] ""@type"": ""EmailMessage"", // Altern"
166df42d36fd66cc,"Sun, 4 Nov 2018 09:06:30 -0600 (CST)",americanairlines@aa.com,American Airlines mobile boarding pass,"incremental_precise,incremental_precise",True,0,,boarding_pass,0.95,duplicate_or_reminder,7,,,"American Airlines mobile boarding pass Retrieve your boarding pass: [url] For iPhone, add your mobile boarding Retrieve your boarding pass: [url] For iPhone, add your mobile boarding pass to Apple Wallet. For Android, take a screenshot of your boarding pass to make it easy to retrieve. We look forward to seeing you on board."
193bb1142a2c9354,"Thu, 12 Dec 2024 13:31:28 +0000 (UTC)",United Airlines <notifications@united.com>,Quick reminders about your upcoming trip to Washington,"incremental_precise,incremental_precise,initial_broad_recent,initial_broad_recent,initial_broad_recent",True,0,,reminder,0.95,duplicate_or_reminder,12,WASHINGTON,,"Quick reminders about your upcoming trip to Washington United Airlines MileagePlus # XXXXX111 Flight itinerary Destination: Washington Reservation number: [code] Departs: December 15, 2024 nathan, it&#39;s almost time for your trip! Thanks for being a <?xml version=""1.0"" encoding=""UTF-8"" standalone=""no""?><html xmlns:em=""[url] <head> <META http-equiv=""Content"
1802a4eed2caccd5,"Thu, 14 Apr 2022 19:00:53 -0400","""Justfly.com"" <noreply@justfly.com>",Manage Your Reservation Using Self-Serve!,"incremental_precise,incremental_precise",True,0,,boarding_pass,0.85,duplicate_or_reminder,7,,,"Manage Your Reservation Using Self-Serve! You&#39;re all set! Pack your bags and we&#39;ll take care of the rest. To view or print your boarding pass, go to your airline&#39;s website and enter your confirmation number. ‌ justfly Logo Manage You’re all set! Pack your bags and we’ll take care of the rest. To view or print your boarding pass, go to your airlin"
18bda7885d0ea6fa,"Thu, 16 Nov 2023 23:30:11 +0000 (UTC)",American.Airlines@info.email.aa.com,American Airlines mobile boarding pass,"incremental_precise,incremental_precise",True,0,,boarding_pass,0.95,duplicate_or_reminder,7,,,"American Airlines mobile boarding pass Retrieve your boarding pass: [url] Retrieve your boarding pass: [url] For iPhone, add your mobile boarding pass to Apple Wallet. For Android, take a screenshot of your boarding pass to make it easy to retrieve. We look forward to seeing you on board."
17395f7abce33159,"Tue, 28 Jul 2020 11:05:21 -0400",NASA Mars <no-reply-mars@jpl.nasa.gov>,Send Your Name to Mars Again,incremental_precise,True,0,,other_travel,0.95,duplicate_or_reminder,12,,,"Send Your Name to Mars Again Send Your Name to Mars Again › If you sent your name on the Mars 2020 rover, find your boarding pass here! Missed your chance to fly with Perseverance? Sign up to send your name with a future Mars [1][9be8d87ebdaa7416d301740506895192.jpeg] [2][] [3]Send Your Name to Mars Again â?º If you sent your name on the Mars 2020 rover, [4]"
181a875b0ed43ab7,"Tue, 28 Jun 2022 03:58:12 +0000 (UTC)",American Airlines <no-reply@info.email.aa.com>,Your purchase receipt - BMHMVQ,"incremental_precise,incremental_precise",True,0,,receipt,0.95,duplicate_or_reminder,10,,,"Your purchase receipt - [code] Issued: June 27, 2022 Your receipt Record Locator: [code] We charged $30.00 to the card linked to Google Pay. You can check in via the American app 24 hours before your flight and get your mobile <!DOCTYPE html> <html> <head> <title>American Airlines</title> <meta http-equiv=""X-UA-Compatible"" content=""IE=11""> <meta charset=""UTF"
16cb4e773cee1b91,"Wed, 21 Aug 2019 11:58:18 -0400",NASA Mars Outreach <mars@jpl.nasa.gov>,NASA's Send Your Name to Mars: Confirm Subscription,incremental_precise,True,0,,other_travel,0.95,duplicate_or_reminder,10,,,NASA's Send Your Name to Mars: Confirm Subscription You received this email because you previously signed up for the Send Your Name to Mars on InSight and/or the Orion missions. An exciting new opportunity to Send Your Name is underway now! If you wish [1] Get your boarding pass to fly your name on the next mission to Mars! go.nasa.gov/Mars2020Pass You recei
1953fa013d79e9c5,"Wed, 26 Feb 2025 00:20:08 +0000 (UTC)",United Airlines <notifications@united.com>,Quick reminders about your upcoming trip to Houston,"incremental_precise,incremental_precise,initial_broad_recent,initial_broad_recent,initial_broad_recent",True,0,,reminder,0.95,duplicate_or_reminder,12,HOUSTON,,"Quick reminders about your upcoming trip to Houston United Airlines Flight itinerary Destination: Houston Reservation number: [code] Departs: February 28, 2025 It&#39;s almost time for your trip Here&#39;s your very own checklist with what you&#39;ll <?xml version=""1.0"" encoding=""UTF-8"" standalone=""no""?><html xmlns:date=""[url] xmlns:em=""[url] <head> <META ht"
18ea3b9a590ae25e,"Wed, 3 Apr 2024 06:30:00 -0500",Kaylen Melton <kaylen@crosbyott.com>,Re: Nathan - Reimbursement,"incremental_precise,incremental_precise",False,0,,receipt,0.95,duplicate_or_reminder,12,,,"Re: Nathan - Reimbursement Hey Allie, Apologies for the delay. Please see the reimbursement form attached listing out the transactions we processed his reimbursement for. Thank you! Kaylen Melton, CPA Crosby Ottenhoff Group (205 Hey Allie, Apologies for the delay. Please see the reimbursement form attached listing out the transactions we processed his reimbu"
166ccb727f3911f6,"Wed, 31 Oct 2018 19:40:46 -0500 (CDT)",americanairlines@aa.com,American Airlines mobile boarding pass,"incremental_precise,incremental_precise",True,0,,boarding_pass,0.95,duplicate_or_reminder,7,,,"American Airlines mobile boarding pass Retrieve your boarding pass: [url] For iPhone, add your mobile boarding Retrieve your boarding pass: [url] For iPhone, add your mobile boarding pass to Apple Wallet. For Android, take a screenshot of your boarding pass to make it easy to retrieve. We look forward to seeing you on board."
